"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genenames","diffexpressed","delabel"
"STM3760",0.10626615866464,-0.131964334379207,3.14800123066168,-0.041920039005661,0.966562441621813,0.998802608278029,NA,"NO",NA
"STM3761",8.66980150763911,0.295218780899968,0.405217771285652,0.728543518620407,0.466280939005666,0.998802608278029,"slsA","NO",NA
"STM3762",95.071446022861,-0.295861947099297,0.28400639683959,-1.04174395503635,0.297530404328793,0.998802608278029,"cigR","NO",NA
"STM3763",44.1083496173347,-0.113961469650225,0.323998093668988,-0.351735000535693,0.725037009161384,0.998802608278029,"mgtB","NO",NA
"STM3764",5.53487152959066,-1.13730339330377,0.668502196836683,-1.70127098861519,0.0888921130598227,0.998802608278029,"mgtC","NO",NA
"STM3765",25.2679497951502,0.275634113684874,0.29150634162327,0.945551002938699,0.344377645164666,0.998802608278029,"yicL","NO",NA
"STM3766",15.095244957177,0.0451331653457467,0.341973025757429,0.131978729157898,0.895001116233888,0.998802608278029,NA,"NO",NA
"STM3767",8.81066006507926,-0.20492537676424,0.43999610362621,-0.465743616989687,0.641399027744738,0.998802608278029,NA,"NO",NA
"STM3768",13.064275931858,-0.134303416159228,0.336060395310431,-0.399640713494869,0.689421164773401,0.998802608278029,NA,"NO",NA
"STM3769",15.4000196247623,-0.0559070753622559,0.456122700516689,-0.122570254229674,0.902447410479027,0.998802608278029,NA,"NO",NA
"STM3770",18.3336850052803,0.557003402017608,0.34867033495008,1.59750729036743,0.1101526739069,0.998802608278029,NA,"NO",NA
"STM3771",15.4351587491645,0.263871204254445,0.46737986390742,0.564575465550466,0.572362556902097,0.998802608278029,NA,"NO",NA
"STM3772",17.5410392103802,1.16199604110528,0.457136785693241,2.54190009964552,0.0110251680582145,0.425039237554614,NA,"UP",NA
"STM3773",137.185773330606,-0.0931997120951924,0.198601336347515,-0.469280387580627,0.63886923203518,0.998802608278029,NA,"NO",NA
"STM3774",25.7071861785844,-1.06976594721536,0.614289385140323,-1.74146904226742,0.081601395172447,0.998802608278029,NA,"NO",NA
"STM3775",241.184243769543,-0.541178470618339,0.339860187913867,-1.59235618016987,0.111304696296911,0.998802608278029,NA,"NO",NA
"STM3776",20.1031360105889,-0.00961984083511056,0.376592023720634,-0.0255444625195961,0.979620684082767,0.998802608278029,"yicM","NO",NA
"STM3777",57.158942109347,-0.200426982155958,0.747830724265414,-0.268011163024674,0.788690726127106,0.998802608278029,NA,"NO",NA
"STM3778",31.3304116973415,-0.626494208661903,0.54293677721414,-1.15389900805118,0.24854157591701,0.998802608278029,NA,"NO",NA
"STM3779",6.71141025510989,0.0580224378562231,0.754742383638725,0.0768771426039284,0.938721281282833,0.998802608278029,NA,"NO",NA
"STM3780",2.13959869080453,-0.714839003763956,0.851857166658352,-0.839153594924971,0.401383124057232,0.998802608278029,NA,"NO",NA
"STM3781",20.0005370322946,-0.316260347351019,0.295450097417428,-1.07043575248577,0.284423213584323,0.998802608278029,NA,"NO",NA
"STM3782",28.7898179632952,-0.0193549059534937,0.308794212555105,-0.0626789789657723,0.950022136828869,0.998802608278029,NA,"NO",NA
"STM3783",14.4306315775955,-0.591436170207023,0.361122549562386,-1.63777136300055,0.101469397507727,0.998802608278029,NA,"NO",NA
"STM3784",35.6555968549437,0.314855268565113,0.425499020946146,0.739967081158015,0.459319969020652,0.998802608278029,NA,"NO",NA
"STM3785",117.334362712747,-0.0349863508414364,0.503202402328257,-0.0695273923168068,0.944569829490175,0.998802608278029,NA,"NO",NA
"STM3786",10.9441822698859,0.256240895648012,0.39775826777234,0.64421261959707,0.519437568735357,0.998802608278029,"yicN","NO",NA
"STM3787",25.872509061379,1.706485994966,0.481925278532416,3.54097631102207,0.000398649368518257,0.054023029576171,"uhpT","UP","uhpT"
"STM3788",4.07498685786292,0.119082122269417,0.637728060972854,0.186728685088371,0.851873364206536,0.998802608278029,"uhpC","NO",NA
"STM3789",6.74197636723173,0.0128759541946039,0.527006220253666,0.0244322622765369,0.980507814426084,0.998802608278029,"uhpB","NO",NA
"STM3790",4.62219528061036,-0.0520930513252375,0.672885730544686,-0.0774173815263838,0.938291513821014,0.998802608278029,"uhpA","NO",NA
"STM3791",62.7834178880347,-0.599539133140938,0.378291524552566,-1.58486007279718,0.112998129913924,0.998802608278029,NA,"NO",NA
"STM3792",62.3384034688543,-0.38980920765129,0.359247667981747,-1.08507094796533,0.277890233390409,0.998802608278029,NA,"NO",NA
"STM3793",63.490100610671,-0.111602181200279,0.477110991293565,-0.233912408720029,0.815052979658578,0.998802608278029,NA,"NO",NA
"STM3794",44.5827301620139,0.0720624157945096,0.291872909848564,0.24689655450346,0.804988282907988,0.998802608278029,NA,"NO",NA
"STM3795",16.8843553977676,0.249385967498366,0.408904918968943,0.609887423529154,0.541936384086047,0.998802608278029,"ilvN","NO",NA
"STM3796",135.060052266635,-0.0145149640406429,0.301372494126737,-0.0481628692847426,0.961586441845927,0.998802608278029,"ilvB","NO",NA
"STM3797",66.4222227527476,-0.716715571552421,0.570463130685138,-1.2563749224102,0.208980069411292,0.998802608278029,"ivbL","NO",NA
"STM3797A",104.307463323255,-1.72388094231992,0.579635260928993,-2.9740788018262,0.00293869595726594,0.205341380013957,"ysdA","DOWN","ysdA"
"STM3796B",2.57467632369581,-0.897125924176533,1.05932721679133,-0.846882728921001,0.397060490045926,0.998802608278029,"ysdB","NO",NA
"STM3796A",10.3244900778384,0.0294755942966165,0.438894688079039,0.0671586945506807,0.946455367821881,0.998802608278029,NA,"NO",NA
"STM3798",50.3018842176006,-0.770192094836758,0.455980697511385,-1.6890892510149,0.0912023274389461,0.998802608278029,"emrD","NO",NA
"STM3799",28.9832978846366,-0.198996815383448,0.294316928361546,-0.676131055360144,0.498957440994255,0.998802608278029,NA,"NO",NA
"STM3800",12.7584350827781,-0.359216263393041,0.383868414924697,-0.935779682377639,0.349386634511832,0.998802608278029,"dsdC","NO",NA
"STM3801",18.8271010079923,0.0399159548860157,0.389329471551194,0.102524873668001,0.918340070541621,0.998802608278029,"dsdX","NO",NA
"STM3802",32.3138995684766,0.136878064921555,0.258226773966487,0.530069221014701,0.596063938287281,0.998802608278029,"dsdA","NO",NA
"STM3803",61.260504028319,0.200031235868286,0.300270393527419,0.666170359050135,0.505302216500952,0.998802608278029,"yidF","NO",NA
"STM3804",7.76579583732216,0.0530723998051292,0.436084068527841,0.121702221281081,0.903134853989301,0.998802608278029,"yidG","NO",NA
"STM3805",17.5628419803505,-0.263641237618278,0.373247085009795,-0.706345067936324,0.479973573006696,0.998802608278029,"yidH","NO",NA
"STM3807",387.050481288963,0.135654568137346,0.216890919531533,0.625450657087671,0.531675323625005,0.998802608278029,"yidE","NO",NA
"STM3808",2378.59814055556,-0.998102509177007,0.552241935538764,-1.80736457147765,0.0707054541433164,0.975638224747069,"ibpB","NO",NA
"STM3809",1369.70493882052,-0.553432272615881,0.477224579505455,-1.15968937138443,0.24617529908587,0.998802608278029,"ibpA","NO",NA
"STM3810",31.396359241072,-0.0466039843771183,0.280968136485713,-0.165869286674392,0.868259818321585,0.998802608278029,"yidQ","NO",NA
"STM3811",43.7052539218781,0.17308830810124,0.284307984196483,0.608805653455092,0.542653265869716,0.998802608278029,"yidR","NO",NA
"STM3812",25.2179353966537,0.0213504054117698,0.376810846163745,0.0566608037670229,0.954815397890178,0.998802608278029,"ccmH","NO",NA
"STM3813",22.4293087977682,-0.0628028272448602,0.462524853271021,-0.135782600222912,0.891993146667115,0.998802608278029,"ccmG","NO",NA
"STM3814",95.8082670314557,0.178596798251233,0.343384194868126,0.520107800301706,0.602988442003898,0.998802608278029,"ccmF","NO",NA
"STM3815",20.3719424101471,0.166080129693065,0.400457886603254,0.41472558101373,0.678342803503538,0.998802608278029,"ccmE","NO",NA
"STM3816",0.0891646292275362,-0.00664015911023583,3.15180191033252,-0.00210678186610252,0.998319032519561,0.998802608278029,"ccmD","NO",NA
"STM3817",39.8104520585984,0.0815436099111982,0.34720998607298,0.23485387282052,0.814322152416142,0.998802608278029,"ccmC","NO",NA
"STM3818",23.0679721876204,0.0056550610516572,0.364239384964168,0.0155256715366284,0.987612804035151,0.998802608278029,"ccmB","NO",NA
"STM3819",28.6222907711866,0.191702880839654,0.377486282734929,0.5078406543696,0.61156509639826,0.998802608278029,"ccmA","NO",NA
"STM3820",214.645445957209,0.354497794442794,0.491650590387632,0.721036039361404,0.470887341484056,0.998802608278029,NA,"NO",NA
"STM3821",4.57592343461521,0.521595916282678,0.548177361668658,0.951509406909716,0.341345845538354,0.998802608278029,"torD","NO",NA
"STM3822",21.7529334740054,-0.580084293544101,0.356835935461394,-1.62563305961336,0.104027738048218,0.998802608278029,"torA","NO",NA
"STM3823",13.3789723428681,-0.432953551816337,0.410895963683357,-1.05368168607754,0.292028676408902,0.998802608278029,"torC","NO",NA
"STM3824",54.7096462555611,0.365965491700026,0.348903172045144,1.04890273583604,0.294222886246187,0.998802608278029,"torR","NO",NA
"STM3825",50.2411829865789,-0.21657929555202,0.220805848186106,-0.980858511362777,0.326662519423961,0.998802608278029,"torT","NO",NA
"STM3826",65.2704043973477,-0.100914497778554,0.397909049794599,-0.253611969445394,0.799795348626668,0.998802608278029,"torS","NO",NA
"STM3827",122.029022056799,-0.576779702077434,1.3001835297008,-0.443614065938956,0.657321634428707,0.998802608278029,"dgoT","NO",NA
"STM3828",173.612698812747,-0.385136733506882,1.28427906754855,-0.299885549207024,0.764264457396481,0.998802608278029,"dgoA","NO",NA
"STM3829",77.8442224246382,0.0432781611118905,0.877595372217992,0.0493144819149529,0.960668678660691,0.998802608278029,"dgoK","NO",NA
"STM3830",96.705792036385,0.214167390593476,0.7567141405856,0.283022847211152,0.777159323188424,0.998802608278029,"dgoR","NO",NA
"STM3831",138.526021273039,0.58422863344899,0.249436880653719,2.34219026439817,0.0191709390401786,0.571549595917859,"yidA","NO",NA
"STM3832",4.77551812080714,-0.0670066381216696,0.622436128973347,-0.1076522312935,0.914271563117854,0.998802608278029,NA,"NO",NA
"STM3833",10.5303505152245,-0.792986366886546,0.539674252515697,-1.46937965483814,0.141729842480168,0.998802608278029,NA,"NO",NA
"STM3834",146.029366842401,0.0562639292093583,0.182211670584875,0.308783345373864,0.757486338933692,0.998802608278029,NA,"NO",NA
"STM3835",534.452356589702,-0.104761122137879,0.211648605600509,-0.494976670602865,0.620616588460598,0.998802608278029,"gyrB","NO",NA
"STM3836",58.9646188069303,-0.188046487435652,0.284484907601108,-0.661006901987652,0.508607887304152,0.998802608278029,"recF","NO",NA
"STM3837",89.4165050125594,-0.326247964461819,0.285378331461114,-1.1432121100136,0.252950535497544,0.998802608278029,"dnaN","NO",NA
"STM3838",160.151408685061,0.12468889422602,0.21910117730242,0.569092762353871,0.569293189825045,0.998802608278029,"dnaA","NO",NA
"STM3839",224.404380701132,-0.0928129032644919,0.272431505680166,-0.340683442734608,0.733341904586844,0.998802608278029,"rpmH","NO",NA
"STM3840",35.9212066981575,-0.14696550138538,0.531603854521915,-0.276456801686568,0.782197234426561,0.998802608278029,"rnpA","NO",NA
"STM3841",14.5638696287407,0.0975671781005801,0.562879683696893,0.173335760601229,0.862387516208243,0.998802608278029,NA,"NO",NA
"STM3842",192.278818436145,-0.148240883312462,0.407468261572216,-0.363809644315547,0.716000160346562,0.998802608278029,"yidC","NO",NA
"STM3843",45.4846774784326,-0.119911074201954,0.226526335210611,-0.529347168798135,0.596564640082247,0.998802608278029,"trmE","NO",NA
"STM3845",27.3900719372795,0.117865397520692,0.469501587989275,0.251043661056551,0.801780353153326,0.998802608278029,NA,"NO",NA
"STM3846",12.1499365597068,0.36940381527411,0.675402346504901,0.546938898251857,0.584420710780157,0.998802608278029,NA,"NO",NA
"STM3847",107.001035520854,-0.727065636525078,0.66160182494872,-1.09894744710148,0.271790989277778,0.998802608278029,"yidY","NO",NA
"STM3848",67.6318008939681,-0.706732390933011,0.302960821278824,-2.33275176621793,0.0196611775355438,0.582283350589085,"yidZ","DOWN","yidZ"
"STM3849",17.7003833546897,0.199744894318807,0.342841205985921,0.58261635658524,0.560151591899045,0.998802608278029,"yieE","NO",NA
"STM3850",55.0554857318296,0.0607251271420284,0.278858992035831,0.217762843861337,0.827613896100166,0.998802608278029,"yieF","NO",NA
"STM3851",63.8649291553823,0.00932575665667775,0.196210623598033,0.0475293156184191,0.962091366246668,0.998802608278029,"yieG","NO",NA
"STM3852",38.7603677414063,-0.0101050699022493,0.237368343110541,-0.042571261903882,0.966043304392402,0.998802608278029,"yieH","NO",NA
"STM3853",30.9920212717262,-0.222395338205295,0.275788765583503,-0.806397380744498,0.420013756713761,0.998802608278029,"phoU","NO",NA
"STM3854",27.219047870174,0.0275404488553948,0.276115255048649,0.0997425834025086,0.920548692422321,0.998802608278029,"pstB","NO",NA
"STM3855",19.8214142704867,0.279923474017651,0.362372850654837,0.772473637337364,0.439833954990457,0.998802608278029,"pstA","NO",NA
"STM3856",21.5325867589363,0.494739058817597,0.329575655678913,1.50113957233417,0.133319465412417,0.998802608278029,"pstC","NO",NA
"STM3857",65.1509203351496,-0.129597764398376,0.444527333545306,-0.291540597435877,0.770637899379522,0.998802608278029,"pstS","NO",NA
"STM3858",32.8972136484295,-0.175162081521278,0.295319683110775,-0.593127012992134,0.553096153563377,0.998802608278029,NA,"NO",NA
"STM3859",4.29909881972032,0.255606850528315,0.64515371493391,0.396195270385291,0.691960980137416,0.998802608278029,NA,"NO",NA
"STM3860",26.8011301247467,-0.363793804440662,0.309550979232746,-1.17523066908838,0.239902443424118,0.998802608278029,NA,"NO",NA
"STM3861",678.399630966221,-0.779137492895686,0.218367480053852,-3.56801064290132,0.000359701897038772,0.0502683401111684,"glmS","DOWN","glmS"
"STM3862",180.229530265829,-0.602231750518633,0.273722078316107,-2.20015774475871,0.0277957051066444,0.65585315945405,"glmU","DOWN","glmU"
"STM3863",12.7399130737026,0.115401133167903,0.338657983463504,0.340760114342144,0.73328417935069,0.998802608278029,NA,"NO",NA
"STM3864",333.42462873799,0.00731520973998007,0.461363968543342,0.0158556156066462,0.987349579161438,0.998802608278029,"atpC","NO",NA
"STM3865",689.461390659967,0.134812732232549,0.44789136934318,0.300994262136036,0.76341886991476,0.998802608278029,"atpD","NO",NA
"STM3866",385.331929455601,0.289284068079669,0.474987632810215,0.609034947643057,0.542501274685217,0.998802608278029,"atpG","NO",NA
"STM3867",906.746144768579,0.123567146676802,0.484134818772119,0.255232926626094,0.798543201247208,0.998802608278029,"atpA","NO",NA
"STM3868",216.317710060954,-0.014788476743643,0.470028673784286,-0.0314629246436782,0.974900359345163,0.998802608278029,"atpH","NO",NA
"STM3869",276.525261850823,-0.0419811879980909,0.441480599399748,-0.0950918071035736,0.924241905571839,0.998802608278029,"atpF","NO",NA
"STM3870",156.679194695904,-0.0582565513395994,0.365225577606328,-0.159508410449811,0.873268332572505,0.998802608278029,"atpE","NO",NA
"STM3871",179.535962921715,0.163590859058218,0.270884841248647,0.603912933275054,0.545901529685839,0.998802608278029,"atpB","NO",NA
"STM3872",75.8823806867815,0.0346423429899682,0.260344802736404,0.133063316900715,0.894143305983477,0.998802608278029,"atpI","NO",NA
"STM3873",28.790702061888,-0.564566689069667,0.348585351097226,-1.61959384492953,0.105319552659435,0.998802608278029,"gidB","NO",NA
"STM3874",86.749942805166,-0.307684241158501,0.440344606672177,-0.698735119032723,0.484717582160913,0.998802608278029,"gidA","NO",NA
"STM3875",59.3560426133944,-0.0210479246099404,0.446084900086749,-0.0471836742419374,0.962366839097032,0.998802608278029,"mioC","NO",NA
"STM3876",14.3953745989899,-0.187958295951275,0.528382974447477,-0.355723603978384,0.722047566368755,0.998802608278029,"asnC","NO",NA
"STM3877",154.324727932385,0.0451183725484203,0.470050791294152,0.0959861644402291,0.923531560998995,0.998802608278029,"asnA","NO",NA
"STM3878",31.7300296388097,0.108434019075408,0.303664047757755,0.357085469538069,0.72102782199918,0.998802608278029,"yieM","NO",NA
"STM3879",94.9238867247156,-0.0670492059894786,0.196180737743109,-0.341772626409821,0.732522011384519,0.998802608278029,"yieN","NO",NA
"STM3880",129.663225514858,-0.0205815845421668,0.172592316943984,-0.119249714625748,0.905077521039512,0.998802608278029,"kup","NO",NA
"STM3881",27.1156196310155,-0.0119540454814019,0.541342465597995,-0.0220822238066929,0.982382366366698,0.998802608278029,"rbsD","NO",NA
"STM3882",46.0614619249358,0.0206715566306373,0.530718273045065,0.0389501505422671,0.968930132529605,0.998802608278029,"rbsA","NO",NA
"STM3883",38.4428762688454,0.0588737521386863,0.466994914573811,0.126069364572022,0.899677017483266,0.998802608278029,"rbsC","NO",NA
"STM3884",547.069077740778,-0.100660590242313,0.185817402907127,-0.541717775985835,0.588012942114565,0.998802608278029,"rbsB","NO",NA
"STM3885",186.479202369789,0.127304324435544,0.308867420308214,0.412164948664736,0.680218526468954,0.998802608278029,"rbsK","NO",NA
"STM3886",81.9852278346635,0.00674714008757383,0.357318980654763,0.0188826803300798,0.984934696173155,0.998802608278029,"rbsR","NO",NA
"STM3887",30.0536431296037,0.0115606874350819,0.262494999685685,0.0440415529778656,0.964871281497703,0.998802608278029,"yieO","NO",NA
"STM3888",52.6755044441603,0.0249287143064109,0.328832144572401,0.0758098462023144,0.939570382533578,0.998802608278029,"yieP","NO",NA
"rrsC",1123.2116298234,2.65573355965988,0.953592921283853,2.78497616790651,NA,NA,NA,"NO",NA
"gltU",95.8428706253451,0.113934415861335,0.379442831181628,0.300267672751995,0.763972989569813,0.998802608278029,NA,"NO",NA
"rrlC",3323.3296822277,1.38016339187561,1.19287402103893,1.15700683184765,0.247269569137833,0.998802608278029,NA,"NO",NA
"9S",0,NA,NA,NA,NA,NA,NA,"NO",NA
"rrfC",9.25567281290809,3.0742210562086,0.990294345010324,3.10435081417793,0.00190697071344934,0.174040265929499,NA,"UP",NA
"aspT",1.11321585129972,0.846876526230682,1.10358800452002,0.767384678668204,0.44285283522616,0.998802608278029,NA,"NO",NA
"trpT",0.730461274773269,0.0303316751968349,1.31808374203573,0.0230119485048718,0.981640741945097,0.998802608278029,NA,"NO",NA
"STM3897",96.5090292846053,0.41050256993448,0.207886945811142,1.97464332516293,0.0483086387333918,0.850424637208746,"yifA","NO",NA
"STM3898",104.191925379682,-0.421616588904263,0.330625933068717,-1.27520725610061,0.202235893697102,0.998802608278029,"yifE","NO",NA
"STM3899",11.7077023373246,0.373941796064894,0.380443512540694,0.98291016599973,0.325651653997998,0.998802608278029,"yifB","NO",NA
"STM3900",159.473006765646,0.061146802897897,0.417989644592376,0.146287841550542,0.883694163640318,0.998802608278029,"ilvL","NO",NA
"STM3901",91.5867878665853,0.423847633302401,0.256307671597516,1.65366737039372,0.0981951159048595,0.998802608278029,"ilvG","NO",NA
"STM3902",5.38209110747553,-0.0751679857226343,0.53055448961099,-0.141678163495984,0.887334223935313,0.998802608278029,"ilvM","NO",NA
"STM3903",74.4843269597126,-0.0192693430315321,0.249944180962389,-0.0770945855084007,0.938548300320927,0.998802608278029,"ilvE","NO",NA
"STM3904",85.3503478245882,0.0028053812929041,0.268292431043582,0.0104564309995327,0.99165712717536,0.998802608278029,"ilvD","NO",NA
"STM3905",89.2033224093867,0.118751729065457,0.24743581663611,0.47992942444585,0.631277577692869,0.998802608278029,"ilvA","NO",NA
"STM3906",47.47765843907,-0.271358688924807,0.599692684595828,-0.45249624665289,0.650911524558201,0.998802608278029,NA,"NO",NA
"STM3907",34.3807363639676,-0.450719291979515,0.468554159944208,-0.961936378994444,0.336081563162695,0.998802608278029,NA,"NO",NA
"STM3908",19.5674279162119,-0.515171373177693,0.326153516783709,-1.57953646570468,0.114213059157677,0.998802608278029,"ilvY","NO",NA
"STM3909",93.4953864744802,0.329508858783117,0.385149928751892,0.855533999060875,0.392255590692172,0.998802608278029,"ilvC","NO",NA
"STM3910",26.0486156730756,0.038188857768107,0.34151396181014,0.111822244589044,0.910964349508423,0.998802608278029,"ppiC","NO",NA
"STM3911",6.02816775276018,-0.587784630436328,0.595227195564912,-0.987496261622386,0.323399414687099,0.998802608278029,NA,"NO",NA
"STM3912",36.3257473377677,0.122249741934125,0.290986228690764,0.420122087853311,0.67439626771214,0.998802608278029,"rep","NO",NA
"STM3913",132.05896153641,-0.126175061411276,0.326727898075106,-0.38617780163441,0.699364992741601,0.998802608278029,"gppA","NO",NA
"STM3914",262.530786426297,-0.134733569836236,0.292930719697408,-0.459950291234094,0.64555190089554,0.998802608278029,"rhlB","NO",NA
"STM3915",382.000964861527,0.112147012023741,0.254220137260626,0.441141340069249,0.65911067692685,0.998802608278029,"trxA","NO",NA
"STM3917",876.810812905611,-0.060732301884621,0.20395498745722,-0.297773065722944,0.765876372959659,0.998802608278029,"rho","NO",NA
"STM3918",127.383434051129,0.000868814160930297,0.284725795792213,0.00305140655946867,0.997565333595698,0.998802608278029,"rfe","NO",NA
"STM3919",88.2281064588931,-0.296283040445501,0.239066430510491,-1.23933351835652,0.215222010629319,0.998802608278029,"wzzE","NO",NA
"STM3920",64.0373537228201,-0.165611686510289,0.276569722097532,-0.598806280218504,0.549302073879864,0.998802608278029,"wecB","NO",NA
"STM3921",47.4964769138343,-0.24910937565035,0.304048287663817,-0.819308595895753,0.412610369509681,0.998802608278029,"wecC","NO",NA
"STM3922",36.1356684303669,0.0349486981341262,0.375752933979225,0.0930097810921111,0.925895790721092,0.998802608278029,"rffG","NO",NA
"STM3923",13.8732051838561,0.0994272751679869,0.339397074604434,0.292952658133158,0.769558338192199,0.998802608278029,"rffH","NO",NA
"STM3924",25.575228784293,0.207319681465389,0.298880407710404,0.693654304922752,0.487899028958769,0.998802608278029,"wecD","NO",NA
"STM3925",52.9361440633173,0.288001842267096,0.230079189780678,1.25175094080274,0.210660631632753,0.998802608278029,"wecE","NO",NA
"STM3926",30.1637187905626,0.329375445332637,0.322982756457021,1.01979266306889,0.307826803565748,0.998802608278029,"wzxE","NO",NA
"STM3927",18.7964725623544,0.207626014734086,0.361538999468994,0.574283867131996,0.565775724443725,0.998802608278029,NA,"NO",NA
"STM3928",54.848824014661,0.0602182014612091,0.205248846438548,0.293391181027849,0.769223165541379,0.998802608278029,"wecF","NO",NA
"STM3929",20.3001141235165,-0.0849069288738508,0.286318220766296,-0.296547417229011,0.76681206073871,0.998802608278029,"wecG","NO",NA
"STM3930",58.967162330334,-0.124182394620033,0.28991819510061,-0.428335981385847,0.668406526194088,0.998802608278029,"yifK","NO",NA
"argX",37.9519487834835,0.117459872729983,0.502465179953318,0.233767189083423,0.815165723172703,0.998802608278029,NA,"NO",NA
"hisR",36.5535890264214,-0.0233594838938894,0.404199750483337,-0.0577919305144459,0.953914365954039,0.998802608278029,NA,"NO",NA
"leuT",25.0508890394634,-0.605047422097888,0.554299035961269,-1.091554166333,0.275029111240282,0.998802608278029,NA,"NO",NA
"proM",3.34126203503701,0.879584089785141,0.808598055133078,1.08778902472178,0.276688255790049,0.998802608278029,NA,"NO",NA
"STM3935",106.860652857602,0.0341856448151918,0.225895441895521,0.151333929221126,0.87971230583983,0.998802608278029,"hemY","NO",NA
"STM3936",139.844957678862,-0.036493685663114,0.208408038592849,-0.175106900432036,0.860995636285012,0.998802608278029,"hemX","NO",NA
"STM3937",82.6541098955003,0.187265007815532,0.199401711241285,0.939134406870421,0.347661740883353,0.998802608278029,"hemD","NO",NA
"STM3938",282.58834248319,-0.046587272656401,0.158850041773051,-0.293278315425062,0.769309427074526,0.998802608278029,"hemC","NO",NA
"STM3939",338.81573458158,0.133370309847037,0.208357621233617,0.640102862844157,0.52210572792899,0.998802608278029,"cyaA","NO",NA
"STM3940",2.24830420691066,-0.0632540890018458,0.741214478293215,-0.085338442319017,0.931992330436959,0.998802608278029,NA,"NO",NA
"STM3941",0.985942851011967,0.373309000256985,1.15762778327426,0.322477574960329,0.747090923717781,0.998802608278029,NA,"NO",NA
"STM3942",7.59143314040004,-0.471092889522865,0.453719605095366,-1.03829079509105,0.299134692828146,0.998802608278029,NA,"NO",NA
"STM3943",39.7878850079977,0.231502057994546,0.293246101782767,0.7894463271196,0.429851188185172,0.998802608278029,"cyaY","NO",NA
"STM3944",8.02961018013857,-0.205805196002693,0.501049619900474,-0.410748133176058,0.681257228695589,0.998802608278029,NA,"NO",NA
"STM3946",34.6912581542075,-0.1583719724734,0.322267392462911,-0.491430334490409,0.623122113709775,0.998802608278029,"yifL","NO",NA
"STM3947",121.389954036287,0.0450598621801723,0.153442987446624,0.293658660653011,0.769018746175087,0.998802608278029,"dapF","NO",NA
"STM3948",61.6968883646844,0.0338361386682705,0.278532039500208,0.121480238786839,0.903310665938916,0.998802608278029,"yigA","NO",NA
"STM3949",50.4060118445071,-0.0421983300755665,0.327990398735449,-0.128657211425274,0.897628894269272,0.998802608278029,"xerC","NO",NA
"STM3950",24.4325112740644,-0.0988387549510613,0.33015274448862,-0.299372810315887,0.764655605608158,0.998802608278029,"yigB","NO",NA
"STM3951",142.169972943526,0.131873918564704,0.252300021769839,0.52268690917913,0.601192149559284,0.998802608278029,"uvrD","NO",NA
"STM3952",90.4155814265999,-0.375127323892228,0.239865234553616,-1.56390868643525,0.117839014274692,0.998802608278029,"corA","NO",NA
"STM3953",2.79332716157738,-0.930552995649063,1.03057818510221,-0.902942648215252,0.366556334219922,0.998802608278029,"yigF","NO",NA
"STM3954",1.77521366125194,0.445424535997458,0.980297762315835,0.454376775221027,0.649557665486456,0.998802608278029,"yigG","NO",NA
"STM3955",22.8196342141745,0.0468073340002251,0.309444578158513,0.151262414351458,0.879768717082357,0.998802608278029,"rarD","NO",NA
"STM3956",4.53482972825932,0.307220946956737,0.668834583145636,0.459337711743056,0.645991670536373,0.998802608278029,"yigI","NO",NA
"STM3957",93.1362405676457,0.0707106480499266,0.171682298501853,0.411869183177108,0.680435309388441,0.998802608278029,"pldA","NO",NA
"STM3958",125.104821684895,-0.298331379751897,0.214789117978463,-1.38895015985777,0.164847906154203,0.998802608278029,"recQ","NO",NA
"STM3959",27.9010725133651,0.319609014472431,0.260134337033661,1.22863063030035,0.219210325801781,0.998802608278029,"rhtC","NO",NA
"STM3960",17.8756304323845,0.468017723712936,0.545949542175721,0.857254540131656,0.391304226317296,0.998802608278029,"rthB","NO",NA
"STM3961",98.4106838001296,-0.138921447301493,0.259365006992116,-0.5356213967049,0.592220237945793,0.998802608278029,"pldB","NO",NA
"STM3962",37.9792964164235,-0.351013927212564,0.411827700228461,-0.852331999566418,0.39402985028429,0.998802608278029,"yigL","NO",NA
"STM3963",9.1374099848772,0.675689567716486,0.413305795599777,1.63484174407945,0.102082227347361,0.998802608278029,"yigM","NO",NA
"STM3964",17.5347041000156,0.0903048262024003,0.657272334309119,0.137393317029421,0.890719913193007,0.998802608278029,"metR","NO",NA
"STM3965",44.9155868153558,-0.288285215482512,0.351897752716005,-0.819230055484807,0.412655170077538,0.998802608278029,"metE","NO",NA
"STM3966",21.3577565880267,-0.142868713391234,0.337334145106441,-0.423522834743437,0.671913841885852,0.998802608278029,NA,"NO",NA
"STM3967",63.785415660304,0.136045037827829,0.375344499946653,0.362453793374258,0.717012946920982,0.998802608278029,"dlhH","NO",NA
"STM3968",1108.52167193349,0.172467618831376,0.380230541364985,0.453586969137821,0.650126134216649,0.998802608278029,"udp","NO",NA
"STM3969",57.3354579123546,-0.168405222543472,0.2426730426301,-0.693959331940167,0.487707713238501,0.998802608278029,"yigN","NO",NA
"STM3970",117.64384841859,-0.171845781348453,0.219198133111685,-0.783974657580204,0.433054980670973,0.998802608278029,"ubiE","NO",NA
"STM3971",64.1689712061977,0.0182311003742179,0.27982453621412,0.0651519006191351,0.948053057457979,0.998802608278029,"yigP","NO",NA
"STM3972",132.871281906121,-0.159646276042172,0.244263280929175,-0.65358278753515,0.513380636539292,0.998802608278029,"aarF","NO",NA
